Feature,Precision,Recall
the_guys,0.6,5.627462014631402E-4
the_head,0.2857142857142857,3.7516413430876007E-4
the_heart,0.18518518518518517,9.379103357719002E-4
the_hero,0.6,5.627462014631402E-4
the_high,0.4,3.7516413430876007E-4
the_highest,0.3333333333333333,3.7516413430876007E-4
the_history,0.3333333333333333,3.7516413430876007E-4
the_hook,0.5714285714285714,7.503282686175201E-4
the_horror,0.4,3.7516413430876007E-4
the_hot,0.6666666666666666,7.503282686175201E-4
the_hours,0.125,1.8758206715438003E-4
the_human,0.3157894736842105,0.0011254924029262803
the_humor,0.5,0.0016882386043894203
the_idea,0.42857142857142855,0.0011254924029262803
the_images,0.5,5.627462014631402E-4
the_imagination,0.0,0.0
the_importance,0.3,5.627462014631402E-4
the_inevitable,0.6,5.627462014631402E-4
the_inherent,0.4,3.7516413430876007E-4
the_intelligence,1.0,0.0011254924029262803
the_issues,0.3333333333333333,3.7516413430876007E-4
the_job,0.4,3.7516413430876007E-4
the_jokes,1.0,0.0015006565372350403
the_journey,0.1111111111111111,1.8758206715438003E-4
the_kid,0.7142857142857143,9.379103357719002E-4
the_kids,0.7,0.0013130744700806604
the_killer,0.2857142857142857,3.7516413430876007E-4
the_kind,0.4857142857142857,0.006377790283248921
the_lack,0.7142857142857143,9.379103357719002E-4
the_lady,0.0,0.0
the_lambs,0.2,1.8758206715438003E-4
the_last,0.6153846153846154,0.004501969611705121
the_latest,0.8,0.0015006565372350403
the_latter,0.7142857142857143,9.379103357719002E-4
the_laughs,0.4,3.7516413430876007E-4
the_lead,0.8333333333333334,9.379103357719002E-4
the_leads,0.5,5.627462014631402E-4
the_least,0.5454545454545454,0.0011254924029262803
the_level,0.6111111111111112,0.0020634027386981805
the_life,0.2857142857142857,7.503282686175201E-4
the_line,0.6,5.627462014631402E-4
the_lion,0.4,3.7516413430876007E-4
the_little,0.2727272727272727,5.627462014631402E-4
the_lives,0.0,0.0
the_long,0.14285714285714285,1.8758206715438003E-4
the_love,0.4444444444444444,7.503282686175201E-4
the_magic,0.375,5.627462014631402E-4
the_main,0.625,9.379103357719002E-4
the_makers,0.8333333333333334,9.379103357719002E-4
the_man,0.5263157894736842,0.0018758206715438004
the_manner,0.3333333333333333,3.7516413430876007E-4
the_many,0.16666666666666666,1.8758206715438003E-4
the_mark,0.16666666666666666,1.8758206715438003E-4
the_marquis,0.5,5.627462014631402E-4
the_master,0.8888888888888888,0.0015006565372350403
the_material,0.6785714285714286,0.0035640592759332208
the_members,0.6,5.627462014631402E-4
the_message,0.3,5.627462014631402E-4
the_middle,0.5,0.0011254924029262803
the_mind,0.1111111111111111,1.8758206715438003E-4
the_modern,0.25,5.627462014631402E-4
the_moment,0.0,0.0
the_mood,0.23076923076923078,5.627462014631402E-4
the_more,0.3870967741935484,0.0022509848058525606
the_most,0.3684210526315789,0.011817670230725942
the_mothman,0.6,5.627462014631402E-4
the_motions,1.0,9.379103357719002E-4
the_movie,0.6567164179104478,0.04952166572875633
the_movies,0.4117647058823529,0.0013130744700806604
the_music,0.4,0.0011254924029262803
the_mystery,0.6666666666666666,7.503282686175201E-4
the_name,0.8333333333333334,9.379103357719002E-4
the_nature,0.42857142857142855,5.627462014631402E-4
the_new,0.5,0.0024385668730069407
the_next,0.7647058823529411,0.0024385668730069407
the_notion,0.5555555555555556,9.379103357719002E-4
the_novel,0.3333333333333333,3.7516413430876007E-4
the_now,0.0,0.0
the_obvious,0.7142857142857143,9.379103357719002E-4
the_old,0.5625,0.0016882386043894203
the_one,0.5294117647058824,0.0016882386043894203
the_ones,0.0,0.0
the_only,0.88,0.008253610954792722
the_opera,0.16666666666666666,1.8758206715438003E-4
the_original,0.5454545454545454,0.004501969611705121
the_other,0.6666666666666666,0.004126805477396361
the_overall,0.6428571428571429,0.0016882386043894203
the_pace,0.6,5.627462014631402E-4
the_past,0.5384615384615384,0.0013130744700806604
the_patience,0.6,5.627462014631402E-4
the_people,0.35,0.0013130744700806604
the_perfect,0.16666666666666666,3.7516413430876007E-4
the_performances,0.2564102564102564,0.0018758206715438004
the_period,0.6666666666666666,7.503282686175201E-4
the_pianist,0.1,1.8758206715438003E-4
the_piano,0.375,5.627462014631402E-4
the_picture,0.5853658536585366,0.004501969611705121
the_piece,0.25,3.7516413430876007E-4
the_pitfalls,0.6,5.627462014631402E-4
the_play,0.4,3.7516413430876007E-4
the_pleasures,0.0,0.0
the_plot,0.6825396825396826,0.008066028887638342
the_point,0.6296296296296297,0.0031888951416244606
the_poor,0.6,5.627462014631402E-4
the_possibility,0.6,5.627462014631402E-4
the_potential,0.4,3.7516413430876007E-4
the_power,0.23809523809523808,9.379103357719002E-4
the_premise,0.9166666666666666,0.0020634027386981805
the_previous,0.8571428571428571,0.0011254924029262803
the_price,0.4166666666666667,9.379103357719002E-4
the_problem,1.0,0.004126805477396361
the_problems,0.6,5.627462014631402E-4
the_proceedings,0.5454545454545454,0.0011254924029262803
the_process,0.2222222222222222,3.7516413430876007E-4
the_production,0.4,7.503282686175201E-4
the_project,0.75,0.0011254924029262803
the_promise,0.4,3.7516413430876007E-4
the_prospect,0.4,3.7516413430876007E-4
the_quality,0.4,3.7516413430876007E-4
the_queen,0.8571428571428571,0.0011254924029262803
the_question,0.8571428571428571,0.0011254924029262803
the_quiet,0.16666666666666666,1.8758206715438003E-4
the_quirky,0.5,5.627462014631402E-4
the_rare,0.1,1.8758206715438003E-4
the_real,0.43478260869565216,0.0018758206715438004
the_reality,0.5,7.503282686175201E-4
the_reason,0.2857142857142857,3.7516413430876007E-4
the_rest,0.65,0.0024385668730069407
the_result,0.6190476190476191,0.0024385668730069407
the_results,0.75,0.0011254924029262803
the_rich,0.4,3.7516413430876007E-4
the_ride,0.2222222222222222,3.7516413430876007E-4
the_right,0.42857142857142855,0.0028137310073157004
the_ring,0.4166666666666667,9.379103357719002E-4
the_road,0.4444444444444444,7.503282686175201E-4
the_rock,0.6666666666666666,0.0011254924029262803
the_role,0.18181818181818182,3.7516413430876007E-4
the_romantic,0.4,3.7516413430876007E-4
the_sad,0.8,7.503282686175201E-4
the_same,0.6276595744680851,0.011067341962108422
the_santa,0.8,7.503282686175201E-4
the_scenes,0.2857142857142857,3.7516413430876007E-4
the_screen,0.47619047619047616,0.003751641343087601
the_screenplay,0.68,0.0031888951416244606
the_script,0.7884615384615384,0.007690864753329581
the_sea,0.5555555555555556,9.379103357719002E-4
the_second,0.5,0.0013130744700806604
the_sense,0.2857142857142857,3.7516413430876007E-4
the_sequel,0.6666666666666666,7.503282686175201E-4
the_series,0.4166666666666667,9.379103357719002E-4
the_service,0.4,3.7516413430876007E-4
the_setting,0.6,5.627462014631402E-4
the_shadow,0.4,3.7516413430876007E-4
the_sheer,0.5,7.503282686175201E-4
the_show,0.6363636363636364,0.0013130744700806604
the_sight,0.4,3.7516413430876007E-4
the_silly,0.8333333333333334,9.379103357719002E-4
the_situation,0.14285714285714285,1.8758206715438003E-4
the_skin,0.14285714285714285,1.8758206715438003E-4
the_slow,0.2,1.8758206715438003E-4
the_small,0.8,7.503282686175201E-4
the_social,1.0,9.379103357719002E-4
the_sort,0.625,0.0018758206715438004
the_soundtrack,0.8571428571428571,0.0011254924029262803
the_source,0.6,5.627462014631402E-4
the_special,0.4,3.7516413430876007E-4
the_spectacle,0.4,3.7516413430876007E-4
the_spirit,0.8,7.503282686175201E-4
the_star,0.8333333333333334,0.0018758206715438004
the_start,0.6,5.627462014631402E-4
the_stories,0.42857142857142855,5.627462014631402E-4
the_story,0.5620437956204379,0.014443819170887263
the_storytelling,0.4,3.7516413430876007E-4
the_stuff,0.16666666666666666,1.8758206715438003E-4
the_subject,0.42857142857142855,0.0016882386043894203
the_sum,0.8666666666666667,0.0024385668730069407
the_summer,0.42857142857142855,5.627462014631402E-4
the_surface,0.4444444444444444,7.503282686175201E-4
the_tale,0.3,5.627462014631402E-4
the_talents,0.5,5.627462014631402E-4
the_target,0.6,5.627462014631402E-4
the_theater,0.6388888888888888,0.004314387544550741
the_theatre,0.4,3.7516413430876007E-4
the_thing,0.75,0.0011254924029262803
the_things,0.4,3.7516413430876007E-4
the_third,0.8333333333333334,9.379103357719002E-4
the_time,0.6410256410256411,0.004689551678859501
the_title,0.8666666666666667,0.004877133746013881
the_toilet,1.0,9.379103357719002E-4
the_tone,0.375,5.627462014631402E-4
the_top,0.3333333333333333,3.7516413430876007E-4
the_transporter,0.8333333333333334,9.379103357719002E-4
the_true,0.4,7.503282686175201E-4
the_truth,0.36363636363636365,7.503282686175201E-4
the_tuxedo,1.0,0.0016882386043894203
the_tv,1.0,0.0011254924029262803
the_two,0.4117647058823529,0.0013130744700806604
the_type,0.7142857142857143,9.379103357719002E-4
the_ultimate,0.2222222222222222,3.7516413430876007E-4
the_usual,0.2222222222222222,7.503282686175201E-4
the_very,0.4375,0.0026261489401613208
the_video,0.7777777777777778,0.0013130744700806604
the_viewer,0.5833333333333334,0.0026261489401613208
the_visual,0.6666666666666666,7.503282686175201E-4
the_visuals,0.6,5.627462014631402E-4
the_war,0.5714285714285714,7.503282686175201E-4
the_way,0.38666666666666666,0.005439879947477021
the_ways,0.125,1.8758206715438003E-4
the_weight,0.875,0.0013130744700806604
the_whole,0.6382978723404256,0.005627462014631401
the_wild,0.25,3.7516413430876007E-4
the_women,0.375,5.627462014631402E-4
the_word,0.7,0.0013130744700806604
the_work,0.4375,0.0013130744700806604
the_world,0.3191489361702128,0.0028137310073157004
the_worst,0.925,0.006940536484712062
the_writing,0.5833333333333334,0.0013130744700806604
the_wrong,0.8571428571428571,0.0011254924029262803
the_ya-ya,0.2222222222222222,3.7516413430876007E-4
the_year,0.3125,0.003751641343087601
the_young,0.7142857142857143,9.379103357719002E-4
theater_<COMMA>,0.2,1.8758206715438003E-4
theater_<PERIOD>,0.5,7.503282686175201E-4
their_characters,0.2857142857142857,3.7516413430876007E-4
their_lives,0.16666666666666666,1.8758206715438003E-4
their_own,0.32,0.0015006565372350403
their_parents,0.6,5.627462014631402E-4
their_roles,0.2,1.8758206715438003E-4
their_way,0.5714285714285714,7.503282686175201E-4
them_<COMMA>,0.4117647058823529,0.0013130744700806604
them_<PERIOD>,0.5,0.0061902082160945416
them_a,0.8,7.503282686175201E-4
them_in,0.8,7.503282686175201E-4
them_into,1.0,0.0011254924029262803
them_to,0.4,7.503282686175201E-4
themes_of,0.4,3.7516413430876007E-4
themselves_<COMMA>,0.6,5.627462014631402E-4
themselves_<PERIOD>,0.625,9.379103357719002E-4
then_<COMMA>,0.875,0.0013130744700806604
then_<PERIOD>,0.8,7.503282686175201E-4
then_again,0.4,3.7516413430876007E-4
then_you,0.6666666666666666,0.0011254924029262803
there_<COMMA>,0.5,5.627462014631402E-4
there_<PERIOD>,0.5,0.0013130744700806604
there_<QUESTIONMARK>,0.25,3.7516413430876007E-4
there_are,0.5416666666666666,0.007315700619020821
there_is,0.5227272727272727,0.008628775089101481
there_was,0.4,3.7516413430876007E-4
there_’s,0.6502463054187192,0.024760832864378166
these_characters,0.45454545454545453,9.379103357719002E-4
these_days,0.5,0.0013130744700806604
these_guys,0.5714285714285714,7.503282686175201E-4
these_people,0.625,9.379103357719002E-4
these_two,0.25,3.7516413430876007E-4
these_women,0.2,1.8758206715438003E-4
they_are,0.5,0.0024385668730069407
they_can,0.5714285714285714,7.503282686175201E-4
they_do,0.38461538461538464,9.379103357719002E-4
they_have,0.2,1.8758206715438003E-4
they_may,0.6,5.627462014631402E-4
they_were,0.6666666666666666,0.0022509848058525606
they_’d,0.8,7.503282686175201E-4
they_’ll,0.6666666666666666,7.503282686175201E-4
they_’re,0.6551724137931034,0.0035640592759332208
they_’ve,0.6,5.627462014631402E-4
thin_<PERIOD>,0.8333333333333334,9.379103357719002E-4
thing_<COMMA>,0.4444444444444444,7.503282686175201E-4
thing_<PERIOD>,0.46153846153846156,0.0011254924029262803
thing_about,0.8181818181818182,0.0016882386043894203
thing_in,0.8333333333333334,9.379103357719002E-4
thing_is,0.6428571428571429,0.0016882386043894203
thing_that,0.8888888888888888,0.0015006565372350403
thing_to,0.6666666666666666,0.0011254924029262803
thing_you,0.4,3.7516413430876007E-4
things_<COMMA>,0.8,7.503282686175201E-4
things_<PERIOD>,0.7142857142857143,9.379103357719002E-4
things_that,0.5,0.0011254924029262803
things_to,0.6363636363636364,0.0013130744700806604
things_up,1.0,0.0015006565372350403
think_about,0.375,5.627462014631402E-4
think_it,0.42857142857142855,5.627462014631402E-4
think_of,0.6666666666666666,0.0026261489401613208
think_that,0.2,1.8758206715438003E-4
think_you,0.42857142857142855,5.627462014631402E-4
thinking_about,0.4,3.7516413430876007E-4
thinks_it,1.0,0.0016882386043894203
this_<COMMA>,0.6923076923076923,0.0016882386043894203
this_<PERIOD>,0.75,0.0022509848058525606
this_<SINGLEQUOTE>,0.6,5.627462014631402E-4
this_a,0.625,9.379103357719002E-4
this_case,0.4,3.7516413430876007E-4
this_film,0.5096153846153846,0.009941849559182142
this_is,0.47368421052631576,0.021947101857062466
this_kind,0.6666666666666666,0.0011254924029262803
this_latest,0.8333333333333334,9.379103357719002E-4
this_may,0.42857142857142855,5.627462014631402E-4
this_movie,0.6587301587301587,0.015569311573813544
this_new,0.2857142857142857,3.7516413430876007E-4
this_one,0.673469387755102,0.0061902082160945416
this_picture,0.45454545454545453,9.379103357719002E-4
this_project,1.0,9.379103357719002E-4
this_romantic,0.2,1.8758206715438003E-4
this_should,0.6,5.627462014631402E-4
this_sort,0.8333333333333334,9.379103357719002E-4
this_story,0.6153846153846154,0.0015006565372350403
this_summer,0.8,7.503282686175201E-4
this_thing,1.0,9.379103357719002E-4
this_time,0.631578947368421,0.0022509848058525606
this_version,0.16666666666666666,1.8758206715438003E-4
this_was,0.8,7.503282686175201E-4
this_will,0.4,3.7516413430876007E-4
this_year,0.2222222222222222,7.503282686175201E-4
thornberrys_movie,0.0,0.0
those_films,0.6666666666666666,0.0011254924029262803
those_movies,0.625,9.379103357719002E-4
those_of,0.3333333333333333,5.627462014631402E-4
those_rare,0.2857142857142857,3.7516413430876007E-4
those_who,0.34210526315789475,0.0024385668730069407
those_with,0.2,1.8758206715438003E-4
though_<COMMA>,0.3333333333333333,7.503282686175201E-4
though_it,0.34615384615384615,0.0016882386043894203
though_not,0.5714285714285714,7.503282686175201E-4
though_the,0.25,7.503282686175201E-4
thought_<PERIOD>,0.2,1.8758206715438003E-4
thought_of,0.6,5.627462014631402E-4
thoughtful_<COMMA>,0.08333333333333333,1.8758206715438003E-4
thousands_of,0.2,1.8758206715438003E-4
three_hours,0.75,0.0011254924029262803
thriller_<COMMA>,0.125,3.7516413430876007E-4
thriller_<PERIOD>,0.45161290322580644,0.0026261489401613208
thriller_is,0.16666666666666666,1.8758206715438003E-4
thriller_that,0.38461538461538464,9.379103357719002E-4
thriller_with,0.4166666666666667,9.379103357719002E-4
thrills_<PERIOD>,1.0,9.379103357719002E-4
thrills_and,0.8333333333333334,9.379103357719002E-4
through_<COMMA>,0.4,3.7516413430876007E-4
through_<PERIOD>,0.8421052631578947,0.0030013130744700805
through_a,0.4166666666666667,9.379103357719002E-4
through_it,0.8,0.0015006565372350403
through_its,0.2,1.8758206715438003E-4
through_the,0.47368421052631576,0.005064715813168261
through_this,0.8461538461538461,0.0020634027386981805
throughout_<PERIOD>,0.14285714285714285,1.8758206715438003E-4
throughout_the,0.5714285714285714,7.503282686175201E-4
time_<COMMA>,0.6388888888888888,0.004314387544550741
time_<PERIOD>,0.4457831325301205,0.006940536484712062
time_and,0.42857142857142855,0.0011254924029262803
time_at,0.16666666666666666,1.8758206715438003E-4
time_for,0.2,1.8758206715438003E-4
time_i,0.8,7.503282686175201E-4
time_in,0.16666666666666666,1.8758206715438003E-4
time_is,0.18181818181818182,3.7516413430876007E-4
time_machine,0.7142857142857143,9.379103357719002E-4
time_of,0.5,0.0011254924029262803
time_on,0.6666666666666666,7.503282686175201E-4
time_out,0.1,1.8758206715438003E-4
time_the,0.5,5.627462014631402E-4
time_to,0.7142857142857143,0.0028137310073157004
time_when,0.2,1.8758206715438003E-4
time_with,0.625,9.379103357719002E-4
times_<COMMA>,0.46875,0.0028137310073157004
times_<PERIOD>,0.36363636363636365,7.503282686175201E-4
tired_<PERIOD>,0.8333333333333334,9.379103357719002E-4
title_<COMMA>,0.8181818181818182,0.0016882386043894203
title_<PERIOD>,0.75,0.0016882386043894203
title_character,0.7272727272727273,0.0015006565372350403
to_<COMMA>,0.7777777777777778,0.0013130744700806604
to_<PERIOD>,0.5,9.379103357719002E-4
to_a,0.5163934426229508,0.011817670230725942
to_add,0.8571428571428571,0.0011254924029262803
to_admit,0.5714285714285714,7.503282686175201E-4
to_american,0.4,3.7516413430876007E-4
to_an,0.6818181818181818,0.0028137310073157004
to_another,0.3333333333333333,3.7516413430876007E-4
to_anyone,0.5,7.503282686175201E-4
to_appreciate,0.2857142857142857,3.7516413430876007E-4
to_avoid,0.5833333333333334,0.0013130744700806604
to_balance,0.6666666666666666,7.503282686175201E-4
to_be,0.5555555555555556,0.03657850309510411
to_become,0.75,0.0011254924029262803
to_behold,0.125,1.8758206715438003E-4
to_being,0.7777777777777778,0.0013130744700806604
to_believe,0.4,0.0011254924029262803
to_both,0.0,0.0
to_break,0.375,5.627462014631402E-4
to_bring,0.5384615384615384,0.0013130744700806604
to_build,0.5714285714285714,7.503282686175201E-4
to_call,0.4,7.503282686175201E-4
to_capture,0.2857142857142857,3.7516413430876007E-4
to_care,0.8695652173913043,0.003751641343087601
to_check,0.6666666666666666,7.503282686175201E-4
to_come,0.42105263157894735,0.0015006565372350403
to_consider,0.4,3.7516413430876007E-4
to_convey,0.2857142857142857,3.7516413430876007E-4
to_create,0.4117647058823529,0.0013130744700806604
to_cut,0.6,5.627462014631402E-4
to_date,0.4,3.7516413430876007E-4
to_describe,0.8,7.503282686175201E-4
to_detail,0.2,1.8758206715438003E-4
to_do,0.7209302325581395,0.005815044081785781
to_drive,0.6,5.627462014631402E-4
to_each,0.2,1.8758206715438003E-4
to_end,0.6,5.627462014631402E-4
to_endure,0.5,5.627462014631402E-4
to_enjoy,0.3125,9.379103357719002E-4
to_entertain,0.1111111111111111,1.8758206715438003E-4
to_escape,0.4,3.7516413430876007E-4
to_ever,0.6666666666666666,7.503282686175201E-4
to_explore,0.4,3.7516413430876007E-4
to_feel,0.8333333333333334,0.0018758206715438004
to_fill,0.5714285714285714,7.503282686175201E-4
to_film,0.4,3.7516413430876007E-4
to_find,0.38461538461538464,0.0028137310073157004
to_finish,0.5833333333333334,0.0013130744700806604
to_follow,0.2857142857142857,3.7516413430876007E-4
to_forget,0.3333333333333333,3.7516413430876007E-4
to_fully,0.8,7.503282686175201E-4
to_generate,0.8333333333333334,9.379103357719002E-4
to_get,0.5272727272727272,0.005439879947477021
to_give,0.41379310344827586,0.0022509848058525606
to_go,0.6785714285714286,0.0035640592759332208
to_grow,0.4,3.7516413430876007E-4
to_hang,0.8,7.503282686175201E-4
to_happen,0.2,1.8758206715438003E-4
to_hate,0.6666666666666666,7.503282686175201E-4
to_have,0.6333333333333333,0.0071281185518664416
to_heal,0.4,3.7516413430876007E-4
to_hear,0.5,5.627462014631402E-4
to_her,0.09090909090909091,1.8758206715438003E-4
to_his,0.38095238095238093,0.0015006565372350403
to_hit,0.3,5.627462014631402E-4
to_hold,0.6,5.627462014631402E-4
to_imagine,0.6923076923076923,0.0016882386043894203
to_it,0.3684210526315789,0.0013130744700806604
to_its,0.4358974358974359,0.0031888951416244606
to_justify,0.75,0.0011254924029262803
to_keep,0.35714285714285715,0.0028137310073157004
to_know,0.3,5.627462014631402E-4
to_laugh,0.8333333333333334,9.379103357719002E-4
to_learn,0.4,3.7516413430876007E-4
to_leave,0.5454545454545454,0.0011254924029262803
to_let,0.4,7.503282686175201E-4
to_life,0.3333333333333333,7.503282686175201E-4
to_like,0.6153846153846154,0.0015006565372350403
to_live,0.4444444444444444,7.503282686175201E-4
to_look,0.48,0.0022509848058525606
to_love,0.6,0.0011254924029262803
to_make,0.5423728813559322,0.012005252297880322
to_match,0.7272727272727273,0.0015006565372350403
to_me,0.875,0.0013130744700806604
to_mention,0.4,7.503282686175201E-4
to_much,1.0,9.379103357719002E-4
to_my,0.4,3.7516413430876007E-4
to_never,0.4,3.7516413430876007E-4
to_offend,0.6666666666666666,7.503282686175201E-4
to_offer,0.6666666666666666,0.0011254924029262803
to_one,1.0,0.0018758206715438004
to_other,0.8333333333333334,9.379103357719002E-4
to_our,0.2,1.8758206715438003E-4
to_overcome,0.42857142857142855,5.627462014631402E-4
to_pass,0.8,0.0015006565372350403
to_pay,0.8333333333333334,9.379103357719002E-4
to_play,0.75,0.0016882386043894203
to_please,0.5454545454545454,0.0011254924029262803
to_ponder,0.42857142857142855,5.627462014631402E-4
to_produce,1.0,9.379103357719002E-4
to_prove,0.2,1.8758206715438003E-4
to_provide,0.5714285714285714,7.503282686175201E-4
to_pull,0.6,5.627462014631402E-4
to_put,0.6,0.0011254924029262803
to_question,0.2,1.8758206715438003E-4
to_read,0.5,7.503282686175201E-4
to_recommend,0.5,9.379103357719002E-4
to_remember,0.4444444444444444,7.503282686175201E-4
to_resist,0.0,0.0
to_save,0.8,7.503282686175201E-4
to_say,0.5555555555555556,0.004689551678859501
to_see,0.45652173913043476,0.007878446820483961
to_seem,1.0,9.379103357719002E-4
to_shake,0.5714285714285714,7.503282686175201E-4
to_share,0.0,0.0
to_show,0.6363636363636364,0.0026261489401613208
to_sit,0.8666666666666667,0.0024385668730069407
to_sleep,1.0,0.0013130744700806604
to_smoochy,0.7142857142857143,9.379103357719002E-4
to_some,0.4,7.503282686175201E-4
to_spare,0.0,0.0
to_spend,0.42857142857142855,5.627462014631402E-4
to_squeeze,0.6666666666666666,7.503282686175201E-4
to_stand,0.6,0.0011254924029262803
to_sustain,0.8125,0.0024385668730069407
to_swallow,0.6,5.627462014631402E-4
to_take,0.5142857142857142,0.0033764772087788407
to_tell,0.5,0.0022509848058525606
to_that,0.8571428571428571,0.0011254924029262803
to_the,0.48787061994609165,0.033952354154942785
to_their,0.375,0.0011254924029262803
to_them,0.4,3.7516413430876007E-4
to_think,0.5714285714285714,0.0015006565372350403
to_this,0.3684210526315789,0.0013130744700806604
to_those,0.3,5.627462014631402E-4
to_turn,0.6,5.627462014631402E-4
to_two,0.2,1.8758206715438003E-4
to_understand,0.6,0.0011254924029262803
to_us,0.8,7.503282686175201E-4
to_use,0.4,3.7516413430876007E-4
to_video,1.0,9.379103357719002E-4
to_watch,0.42424242424242425,0.0052522978803226416
to_what,0.3333333333333333,3.7516413430876007E-4
to_which,0.375,5.627462014631402E-4
to_win,0.42857142857142855,5.627462014631402E-4
to_witness,0.6,5.627462014631402E-4
to_wonder,0.8333333333333334,9.379103357719002E-4
to_work,0.6666666666666666,0.0018758206715438004
to_you,0.5,7.503282686175201E-4
to_your,0.5,5.627462014631402E-4
today_’s,0.5,5.627462014631402E-4
todd_solondz,0.4,3.7516413430876007E-4
together_<COMMA>,0.2,1.8758206715438003E-4
together_<PERIOD>,0.5,0.0013130744700806604
together_with,0.3333333333333333,3.7516413430876007E-4
told_by,0.8333333333333334,9.379103357719002E-4
told_with,0.14285714285714285,1.8758206715438003E-4
tom_green,0.8571428571428571,0.0011254924029262803
tone_<PERIOD>,0.5,5.627462014631402E-4
tone_and,0.7142857142857143,9.379103357719002E-4
tone_that,0.5,5.627462014631402E-4
too_<COMMA>,0.16666666666666666,1.8758206715438003E-4
too_<PERIOD>,0.6,0.0011254924029262803
too_bad,0.8823529411764706,0.0028137310073157004
too_busy,1.0,9.379103357719002E-4
too_clever,1.0,0.0011254924029262803
too_familiar,0.8571428571428571,0.0011254924029262803
too_hard,0.9,0.0016882386043894203
too_little,1.0,9.379103357719002E-4
too_long,0.7391304347826086,0.0031888951416244606
too_many,0.8857142857142857,0.005815044081785781
too_much,0.8431372549019608,0.008066028887638342
too_often,0.9166666666666666,0.0020634027386981805
too_seriously,1.0,0.0011254924029262803
top_of,0.8,7.503282686175201E-4
touch_of,0.4,3.7516413430876007E-4
touched_by,0.16666666666666666,1.8758206715438003E-4
touching_<COMMA>,0.0,0.0
touching_<PERIOD>,0.14285714285714285,1.8758206715438003E-4
tough_to,0.6,5.627462014631402E-4
tour_de,0.0,0.0
tout_<QUESTIONMARK>,0.8,7.503282686175201E-4
toward_the,0.8333333333333334,9.379103357719002E-4
tragedy_<COMMA>,0.3333333333333333,3.7516413430876007E-4
tragedy_<PERIOD>,0.4,7.503282686175201E-4
tragedy_and,0.4,3.7516413430876007E-4
treasure_planet,0.3333333333333333,3.7516413430876007E-4
treat_<PERIOD>,0.1111111111111111,1.8758206715438003E-4
treatment_<PERIOD>,0.8,7.503282686175201E-4
treatment_of,0.36363636363636365,7.503282686175201E-4
tribute_to,0.25,5.627462014631402E-4
tries_to,0.7586206896551724,0.004126805477396361
tries_too,1.0,9.379103357719002E-4
trip_<PERIOD>,0.5,5.627462014631402E-4
triumph_of,0.2222222222222222,3.7516413430876007E-4
trouble_<PERIOD>,0.4,3.7516413430876007E-4
trouble_every,0.7777777777777778,0.0013130744700806604
true_<PERIOD>,0.125,1.8758206715438003E-4
true_story,0.5555555555555556,9.379103357719002E-4
true_to,0.4,7.503282686175201E-4
truth_<PERIOD>,0.14285714285714285,1.8758206715438003E-4
truth_and,0.2,1.8758206715438003E-4
try_to,0.6153846153846154,0.0015006565372350403
trying_to,0.631578947368421,0.006752954417557681
tuck_everlasting,0.6,5.627462014631402E-4
turn_<PERIOD>,0.5,5.627462014631402E-4
turn_out,0.5,5.627462014631402E-4
turns_into,0.6,5.627462014631402E-4
turns_out,0.5789473684210527,0.0020634027386981805
tv_series,0.8333333333333334,9.379103357719002E-4
tv_show,0.8,7.503282686175201E-4
twice_as,0.8,7.503282686175201E-4
two_<PERIOD>,0.4,3.7516413430876007E-4
two_hours,0.8095238095238095,0.0031888951416244606
two_leads,0.2857142857142857,3.7516413430876007E-4
type_of,0.7,0.0013130744700806604
u_<PERIOD>,0.45454545454545453,9.379103357719002E-4
ugly_<COMMA>,0.8333333333333334,9.379103357719002E-4
ultimately_<COMMA>,0.5625,0.0016882386043894203
unable_to,0.7142857142857143,9.379103357719002E-4
under_a,0.25,3.7516413430876007E-4
under_the,0.45454545454545453,0.0018758206715438004
under_your,0.42857142857142855,5.627462014631402E-4
undercover_brother,0.2857142857142857,3.7516413430876007E-4
undercut_by,1.0,9.379103357719002E-4
understands_the,0.2,1.8758206715438003E-4
undone_by,0.8571428571428571,0.0011254924029262803
unfortunately_<COMMA>,0.9130434782608695,0.0039392234102419805
unfunny_and,1.0,9.379103357719002E-4
unless_you,0.9,0.0016882386043894203
until_it,0.5,5.627462014631402E-4
until_the,0.7272727272727273,0.0015006565372350403
up_<COMMA>,0.7857142857142857,0.0020634027386981805
up_<PERIOD>,0.6551724137931034,0.0035640592759332208
up_a,0.6521739130434783,0.0028137310073157004
up_and,0.5454545454545454,0.0011254924029262803
up_as,1.0,0.0011254924029262803
up_being,0.8571428571428571,0.0011254924029262803
up_for,0.23076923076923078,0.0011254924029262803
up_in,0.5517241379310345,0.0030013130744700805
up_on,0.35294117647058826,0.0011254924029262803
up_the,0.48,0.0022509848058525606
up_to,0.5283018867924528,0.0052522978803226416
up_with,0.7407407407407407,0.003751641343087601
upon_the,0.42857142857142855,5.627462014631402E-4
urge_to,0.5,5.627462014631402E-4
us_<COMMA>,0.5333333333333333,0.0015006565372350403
us_<PERIOD>,0.3333333333333333,9.379103357719002E-4
us_a,0.45454545454545453,9.379103357719002E-4
us_all,0.0,0.0
us_from,0.6,5.627462014631402E-4
us_in,0.25,5.627462014631402E-4
us_into,0.3333333333333333,3.7516413430876007E-4
us_of,0.25,3.7516413430876007E-4
